id,input_text,target_text
f910fc5b-d762-4ab4-b291-6561b10b703d,I need help with my machine learning project.,I need help with my machine learning project
50960f3c-9eb0-477e-9771-005559fb0d4c,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
e4a7e82b-169e-436e-9fd3-a1e1a6d82ee1,I need help with my machine learning project.,I need help with my machine learning project
069e3f6a-8ebc-4c07-b1af-83c756289d76,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
91b98bd6-4791-40da-b917-016fc711b867,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
f0efe1ef-5117-4860-97ef-4cdeda9ba6d9,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
e0e52eee-43d0-4794-93d1-244a3f4fc6ae,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
02978146-f30e-4928-be6c-a7bb0aec9f66,The food in that restaurant was delicious.,The food in that restaurant was delicious
8a829450-cf3f-4d84-9916-0c85b712281d,The product exceeded my expectations.,The product was better than expected.
b7eacfee-75d1-4f1f-bf29-1d7c64946d1f,I need help with my machine learning project.,"In summary, I need help with my machine learning project."
6689ceba-df6f-467b-ac58-51fa3bbf0a40,The laptop battery drains very quickly.,The laptop battery drains very quickly
080011d1-ba8b-44c7-ab40-9a820cb00ba8,The weather is cold and gloomy today.,The weather is cold and
19485a81-c8b9-42a6-af4b-8a2bf31c3c97,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
0e6e7017-8a20-4029-9b4e-889e3fdb5dfe,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
beed5fe6-31e7-4d18-90e6-06a7304cfb41,I am planning to travel next month.,I am planning to travel next month.
beca13f1-4f62-4dd5-8216-abfae49c4922,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
eb423dec-7a0b-4561-b3cf-c1ac49d5c5c2,I need help with my machine learning project.,I need help with my machine learning project.
3191b68d-23b6-483b-a4a5-7ae9eba3beb9,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
71ddc26c-a849-42f5-94d5-694a0c5e55c6,The product exceeded my expectations.,"In summary, The product exceeded my expectations."
8f0c7939-d1e7-4afb-8e33-9a0017b64b83,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
136923b9-53d7-46db-9260-dad568798e25,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
b6a3affb-1f4c-467b-85c0-2151ed9cd1fa,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
95ee0e74-43b6-465c-b616-6051fa6854a8,The product exceeded my expectations.,The product exceeded my expectations.
b4968b25-fee9-4ddd-9875-b593a6a6e202,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
1e583df5-cef3-4536-8707-1510f69530d4,The movie was fantastic and enjoyable.,The movie was fantastic and
5301ac1a-e6bc-40c0-8ffb-25cc2472c7d1,She completed her assignment on time.,She completed her assignment on time.
8dbf5f5a-91df-4420-83c3-9dc4a45714b9,The food in that restaurant was delicious.,The food in that restaurant was delicious
adeb1f2d-a109-4cfe-8ad9-4296115118d4,The food in that restaurant was delicious.,The food in that restaurant was delicious. This happened recently and I felt it was worth mentioning.
6161943a-0613-468a-a8b5-e262ec3d1ede,The laptop battery drains very quickly.,The laptop battery drains very quickly
0b8247eb-c083-445e-b74e-461bb92b7ffd,The food in that restaurant was delicious.,The food in that restaurant was tasty.
32261986-932c-49a4-a34d-4359ade55477,The product exceeded my expectations.,The product exceeded my expectations. This happened recently and I felt it was worth mentioning.
ce361c32-9a87-4bd9-a01e-e351a0b73ad7,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
048c67ce-ee50-4ff3-a692-abc2a962804b,He bought a new phone yesterday.,He bought a new phone yesterday.
f0588638-8e93-4348-8463-8792ff4d6548,I need help with my machine learning project.,I need help with my machine learning project
0e42ddf1-be3a-466d-a029-b320d263b397,I am planning to travel next month.,I am planning to travel next month
220d5790-52e5-4997-b8d6-cfe15b7c45a9,I need help with my machine learning project.,I need help with my machine learning project. It was a memorable experience overall.
1bb37bed-c9a5-4a14-8e81-5c45f10db501,She completed her assignment on time.,She completed her assignment on time.
0e7cd2ff-d0eb-4daa-a6e4-925bdb0f8367,The laptop battery drains very quickly.,The laptop battery drains very quickly
5650fdbb-6569-476e-a8d2-80a001f46343,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
033120d6-f04c-4976-be56-817ad9b56559,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. It was a memorable experience overall.
f1c27557-d572-44f4-8350-bd6d6c5782c0,The movie was fantastic and enjoyable.,"In summary, The movie proved to be fantastic and enjoyable."
44677dc5-06d5-48d7-b6eb-5ae6c1b1ab96,The weather is cold and gloomy today.,"In summary, The weather is cold and gloomy today."
b8951401-9967-4f70-929e-5271f1e27703,I need help with my machine learning project.,I need help with my machine learning project.
757421de-c3ed-4c95-829e-dfa849a7a307,I need help with my machine learning project.,I need help with my machine learning project.
94cbd0d6-db48-47bc-80cd-b9558287f699,I am planning to travel next month.,I am planning to travel next month
21641fec-1710-4d8e-b8fa-d655af4921e6,He bought a new phone yesterday.,He bought a new phone yesterday
25d4f3f2-7d5e-4555-a6fe-e41f0b8c6016,He bought a new phone yesterday.,"In summary, He bought a new phone yesterday."
0aa69a2a-ab47-48c6-9aee-dbd3623e637a,The service at the hotel was terrible.,The service at the hotel was really super bad.
1a2eea30-420d-421e-a886-87b5d0f30f05,I need help with my machine learning project.,I need help with my machine learning project. This happened recently and I felt it was worth mentioning.
fa8f8764-067e-4df3-b5f0-208f557c807a,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
03aa9a10-afcf-4a03-af59-1b62824f7f5c,The food in that restaurant was delicious.,The food in that restaurant was really delicious.
b6e198f8-a3c8-4124-bdd2-2c493e5fae69,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
86ce7d99-b956-418b-b97b-fe8af70c1630,The movie was fantastic and enjoyable.,The movie was amazing and fun.
f63cf8b0-a49b-4a61-9ea6-7dc7e630a573,She completed her assignment on time.,She completed her assignment on
21e88c6a-94f8-4050-8659-7cb9202bfc1e,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
75514f7b-be05-43b1-b857-2ebad080ef62,The product exceeded my expectations.,The product exceeded my expectations. It was a memorable experience overall.
4c1504be-86bc-4b13-bc32-9cb758ac769c,The service at the hotel was terrible.,The service at the hotel was really super bad.
d7e9013d-8260-4997-84f5-c885aa7f9b9e,The weather is cold and gloomy today.,The weather is cold and gloomy today. This happened recently and I felt it was worth mentioning.
84f4eac6-6986-4bf0-94ff-4dc0deedf7dd,The weather is cold and gloomy today.,The weather is cold and gloomy today.
e73d3584-18a6-4753-8e48-762d7aa33792,The service at the hotel was terrible.,The service at the hotel was very disappointing.
b036f48e-c7ed-4be3-895d-ad240d9c094b,I am planning to travel next month.,I am planning to travel next month. It was a memorable experience overall.
6337bb14-f45e-49ee-b593-bf63a2acf5db,The product exceeded my expectations.,The product exceeded my expectations.
fb7e640e-a736-43a7-8a71-0c048fa4b67c,The product exceeded my expectations.,The product was better than expected.
07b236cc-abee-4e2a-9f9a-184bd5c39cf9,He bought a new phone yesterday.,He bought a new phone
3f2f4837-5e49-4c24-a497-699e5568706c,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
9cfc9c67-2777-43ee-8375-8c380e1645a8,The laptop battery drains very quickly.,The laptop battery drains very
477d52d0-4e5d-4e02-bedd-77625f473dc9,I am planning to travel next month.,"In summary, I am currently planning to travel next month."
99b7687c-8f77-4d95-8fa7-e8b0c9e8b23a,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable. This happened recently and I felt it was worth mentioning.
3f4e602c-f746-4fbf-9946-758bd4a0cdf8,The laptop battery drains very quickly.,The laptop battery drains very quickly. This happened recently and I felt it was worth mentioning.
5562328d-c6ce-4daa-a63b-0f48c12fd11f,The weather is cold and gloomy today.,The weather is cold and gloomy today.
f62bcb3d-6d5d-43b2-9d1f-2f64dea910a9,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
d06316fd-268f-43ef-9d26-f397afebc489,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
280923a4-7fd3-4a20-aef4-8ea5ff064b3e,The movie was fantastic and enjoyable.,The movie was fantastic and enjoyable
33c77c58-8e1d-43c5-8d5b-c94988c0c190,The product exceeded my expectations.,The product exceeded my expectations.
27916670-007b-438c-906f-fa07d7e5fea8,I need help with my machine learning project.,I need help with my
30f97c15-d3f3-45f7-b3e1-a239c7592bc2,The service at the hotel was terrible.,The service at the hotel
7f07ead9-d602-4e3d-ae64-3329943999bd,I am planning to travel next month.,I am planning to travel next month
07836206-b3e5-42c4-a4c3-ef8cd6c1da84,The weather is cold and gloomy today.,The weather is cold and gloomy today. This happened recently and I felt it was worth mentioning.
c23d4b87-5275-4299-9a13-11065d39979a,I need help with my machine learning project.,I need help with my machine learning project
2591b3c6-54fe-4bfa-ad3c-be542815d8d0,I am planning to travel next month.,I am planning to travel next month. This happened recently and I felt it was worth mentioning.
ab6c0384-5610-4f0f-8c47-0de9050f67b3,I am planning to travel next month.,I am planning to travel next month.
99847c03-d41c-4329-b527-1bcddb3bcab8,She completed her assignment on time.,She completed her assignment on time. It was a memorable experience overall.
e2d719b4-7875-4ef2-ab0d-be0bc1e15dc6,The movie was fantastic and enjoyable.,The movie was really fantastic and enjoyable.
7885dc93-6b05-483c-b78e-0c8dd1c8268a,She completed her assignment on time.,She completed her assignment on
f0c1af16-ac06-4400-970b-3f3b49f4183e,The food in that restaurant was delicious.,"In summary, The food in that restaurant proved to be delicious."
241d5c99-b3ac-403a-a9af-1798d2bca613,He bought a new phone yesterday.,He bought a new phone yesterday. It was a memorable experience overall.
41cc853c-a75f-49ba-ace0-41257dc4be7c,I need help with my machine learning project.,I need help with my
c9e27490-6202-4973-ac6e-0058eefff80c,The weather is cold and gloomy today.,The weather is cold and gloomy today. It was a memorable experience overall.
8a92b6ea-de91-4bbd-8ea5-21de9c7ef614,The laptop battery drains very quickly.,The laptop battery drains very
94db1d05-2d70-4664-a01f-4436f6c04357,He bought a new phone yesterday.,He bought a new phone yesterday
191f4fb7-c3d0-4eb1-8813-b22781f44f7e,I am planning to travel next month.,I am planning to travel next month
c14984bd-ac28-4146-98f3-61e7923ea64d,The laptop battery drains very quickly.,The laptop battery drains very quickly. It was a memorable experience overall.
5414adda-8964-4b0b-af70-98a0898d905d,I need help with my machine learning project.,I need help with my machine learning project.
b48fee60-a7e2-4317-a93a-d02b31c05ba5,The laptop battery drains very quickly.,The laptop battery runs out fast.
66f3b9c2-689e-4128-8224-2b8678509592,She completed her assignment on time.,She completed her assignment on time.
1f5d2e08-49e4-4527-a44b-ae7af15d7846,The service at the hotel was terrible.,The service at the hotel was really super bad.
7d6497f6-577b-4d8c-870c-a4f05234ecd9,The movie was fantastic and enjoyable.,The movie was really fantastic and enjoyable.
f3c2fac4-aab7-4aad-ad42-11414bd37cc9,The service at the hotel was terrible.,The service at the hotel
ecab1c58-ea4a-4e5f-865a-18d2f36b2102,The movie was fantastic and enjoyable.,The movie was really fantastic and enjoyable.
027919c3-3409-4315-95d5-d7502a4f7463,He bought a new phone yesterday.,He bought a new phone yesterday
